X,Y,NAME,INTERSECTION_TYPE,WARD,STATUS,STREET_1_NAME,STREET_1_TYPE,STREET_1_QUADRANT,STREET_1_FULL,STREET_2_NAME,STREET_2_TYPE,STREET_2_QUADRANT,STREET_2_FULL,LATITUDE,LONGITUDE,X_COORDINATE,Y_COORDINATE,ROUTEID_1,ROUTEID_2,INTERSECTIONKEY,MAR_ID,NATIONAL_GRID,METADATA_ID,SOURCE,BEFORE_DATE,BEFORE_DATE_SOURCE,BEGIN_DATE,BEGIN_DATE_SOURCE,FIRST_KNOWN_DATE,FIRST_KNOWN_DATE_SOURCE,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,OBJECTID
-8578957.29158929,4708615.88778981,P STREET NW AND 33RD STREET NW,REGULAR,Ward 2,ACTIVE,P,STREET,NW,P STREET NW,33RD,STREET,NW,33RD STREET NW,38.9087889004043,-77.0660822641429,394268.47576863,137883.01513339,,,211d4f7528e895de27df4146d30556a3,905934,18S UJ 20857 08684,16282490,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790228
-8578957.29158929,4708615.88778981,33RD STREET NW AND P STREET NW,REGULAR,Ward 2,ACTIVE,33RD,STREET,NW,33RD STREET NW,P,STREET,NW,P STREET NW,38.9087889004043,-77.0660822641429,394268.47576863,137883.01513339,,,211d4f7528e895de27df4146d30556a3,905934,18S UJ 20857 08684,16282541,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790229
-8571601.46970864,4701963.40952761,BARRY ROAD SE AND SUMNER ROAD SE,REGULAR,Ward 8,ACTIVE,BARRY,ROAD,SE,BARRY ROAD SE,SUMNER,ROAD,SE,SUMNER ROAD SE,38.8622714506736,-77.0000038146678,399999.66892595,132717.14392859,,,7960175e1d88670859a76c9d74673c5d,900062,18S UJ 26473 03394,16278575,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790230
-8571601.46970864,4701963.40952761,SUMNER ROAD SE AND BARRY ROAD SE,REGULAR,Ward 8,ACTIVE,SUMNER,ROAD,SE,SUMNER ROAD SE,BARRY,ROAD,SE,BARRY ROAD SE,38.8622714506736,-77.0000038146678,399999.66892595,132717.14392859,,,7960175e1d88670859a76c9d74673c5d,900062,18S UJ 26473 03394,16287131,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790231
-8571039.96585817,4714408.00548085,8TH STREET NE AND DELAFIELD STREET NE,REGULAR,Ward 5,ACTIVE,8TH,STREET,NE,8TH STREET NE,DELAFIELD,STREET,NE,DELAFIELD STREET NE,38.9492654661468,-76.9949597361527,400436.91001436,142374.20000155,,,681b19fa53dd4f521055e0399d12f626,902404,18S UJ 27122 13039,16278900,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790232
-8571039.96585817,4714408.00548085,DELAFIELD STREET NE AND 8TH STREET NE,REGULAR,Ward 5,ACTIVE,DELAFIELD,STREET,NE,DELAFIELD STREET NE,8TH,STREET,NE,8TH STREET NE,38.9492654661468,-76.9949597361527,400436.91001436,142374.20000155,,,681b19fa53dd4f521055e0399d12f626,902404,18S UJ 27122 13039,16285300,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790233
-8573741.02789844,4713449.81521523,5TH STREET NW AND GRANT CIRCLE NW,REGULAR,Ward 4,ACTIVE,5TH,STREET,NW,5TH STREET NW,GRANT,CIRCLE,NW,GRANT CIRCLE NW,38.9425710211071,-77.0192237821677,398333.45001241,141631.22000086,,,0ff7a08080ecbbb3d3a5b702b06bd49e,900497,18S UJ 25003 12342,16275878,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790234
-8573741.02789844,4713449.81521523,GRANT CIRCLE NW AND 5TH STREET NW,REGULAR,Ward 4,ACTIVE,GRANT,CIRCLE,NW,GRANT CIRCLE NW,5TH,STREET,NW,5TH STREET NW,38.9425710211071,-77.0192237821677,398333.45001241,141631.22000086,,,0ff7a08080ecbbb3d3a5b702b06bd49e,900497,18S UJ 25003 12342,16276782,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790235
-8579629.4489834,4714468.13490198,BRANDYWINE STREET NW AND RENO ROAD NW,REGULAR,Ward 3,ACTIVE,BRANDYWINE,STREET,NW,BRANDYWINE STREET NW,RENO,ROAD,NW,RENO ROAD NW,38.9496855454099,-77.0721203520905,393748.35999215,142423.2900176,,,8cc86004e1af9406f5610b407e3a4af0,903141,18S UJ 20436 13235,16281411,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790236
-8579629.4489834,4714468.13490198,RENO ROAD NW AND BRANDYWINE STREET NW,REGULAR,Ward 3,ACTIVE,RENO,ROAD,NW,RENO ROAD NW,BRANDYWINE,STREET,NW,BRANDYWINE STREET NW,38.9496855454099,-77.0721203520905,393748.35999215,142423.2900176,,,8cc86004e1af9406f5610b407e3a4af0,903141,18S UJ 20436 13235,16281452,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790237
-8570784.4978383,4703868.27924347,10TH STREET SE AND POOR STREET SE,REGULAR,Ward 8,ACTIVE,10TH,STREET,SE,10TH STREET SE,POOR,STREET,SE,POOR STREET SE,38.8755943613221,-76.9926648332798,400636.4983985,134196.11136995,,,3f65b3af7563bb307b1a928f4caaf57a,913983,18S UJ 27142 04858,16272802,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790238
-8567539.77985162,4704078.37501959,MINNESOTA AVENUE SE AND M PLACE SE,REGULAR,Ward 7,ACTIVE,MINNESOTA,AVENUE,SE,MINNESOTA AVENUE SE,M,PLACE,SE,M PLACE SE,38.8770636452892,-76.9635170444546,403165.69001689,134359.81999412,,,f598ca413176b4c74c61dcd717e3b4c4,902275,18S UJ 29675 04966,16275616,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790239
-8567539.77985162,4704078.37501959,M PLACE SE AND MINNESOTA AVENUE SE,REGULAR,Ward 7,ACTIVE,M,PLACE,SE,M PLACE SE,MINNESOTA,AVENUE,SE,MINNESOTA AVENUE SE,38.8770636452892,-76.9635170444546,403165.69001689,134359.81999412,,,f598ca413176b4c74c61dcd717e3b4c4,902275,18S UJ 29675 04966,16288316,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790240
-8572592.34418801,4714662.07151502,FARRAGUT PLACE NW AND NORTH CAPITOL STREET,REGULAR,,ACTIVE,FARRAGUT,PLACE,NW,FARRAGUT PLACE NW,NORTH CAPITOL,STREET,,NORTH CAPITOL STREET,38.9510404061456,-77.0089049837015,399228.09999724,142571.26000174,,,82bcb41b87c75c948a7740aa330fe4a2,902321,18S UJ 25918 13262,16275266,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790241
-8572592.34418801,4714662.07151502,NORTH CAPITOL STREET AND FARRAGUT PLACE NW,REGULAR,,ACTIVE,NORTH CAPITOL,STREET,,NORTH CAPITOL STREET,FARRAGUT,PLACE,NW,FARRAGUT PLACE NW,38.9510404061456,-77.0089049837015,399228.09999724,142571.26000174,,,82bcb41b87c75c948a7740aa330fe4a2,902321,18S UJ 25918 13262,16287074,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790242
-8573137.78167247,4718060.93636573,WILLOW STREET NW AND CARROLL STREET NW,REGULAR,Ward 4,ACTIVE,WILLOW,STREET,NW,WILLOW STREET NW,CARROLL,STREET,NW,CARROLL STREET NW,38.9747810579409,-77.0138047285515,398803.77983684,145206.74675618,,,95dd1334a28f10e027e25818badf78bb,910839,18S UJ 25552 15907,16288750,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790243
-8574040.15383388,4706482.84795015,INDIANA AVENUE NW AND 7TH STREET NW,REGULAR,Ward 2,ACTIVE,INDIANA,AVENUE,NW,INDIANA AVENUE NW,7TH,STREET,NW,7TH STREET NW,38.8938769369657,-77.0219108789524,398099.20255619,136225.82089185,,,66ef4cbd78c8a6b8c175555e128f69b7,910798,18S UJ 24650 06943,16289178,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790244
-8575602.16499555,4711859.21028752,PINE STREET NW AND PARK ROAD NW,REGULAR,Ward 1,ACTIVE,PINE,STREET,NW,PINE STREET NW,PARK,ROAD,NW,PARK ROAD NW,38.9314567822974,-77.0359426566581,396883.57001106,140397.87999972,,,e28377e9193c94179580797e4be8d820,911396,18S UJ 23526 11141,16274662,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790245
-8575651.31752566,4716925.54229093,SOMERSET PLACE NW AND 16TH STREET NW,REGULAR,Ward 4,ACTIVE,SOMERSET,PLACE,NW,SOMERSET PLACE NW,16TH,STREET,NW,16TH STREET NW,38.9668513562882,-77.0363841991349,396846.85180303,144327.01238737,,,63158b21c882ce35f91896a6c0cd2cb0,907654,18S UJ 23576 15070,16288046,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790246
-8564132.49886583,4706303.93495836,BROOKS STREET NE AND 49TH STREET NE,REGULAR,Ward 7,ACTIVE,BROOKS,STREET,NE,BROOKS STREET NE,49TH,STREET,NE,49TH STREET NE,38.892626020826,-76.9329089273291,405820.34000335,136088.87001172,,,4d592455574520b14cb1da67ab3f7576,901621,18S UJ 32367 06637,16285657,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790247
-8564132.49886583,4706303.93495836,49TH STREET NE AND BROOKS STREET NE,REGULAR,Ward 7,ACTIVE,49TH,STREET,NE,49TH STREET NE,BROOKS,STREET,NE,BROOKS STREET NE,38.892626020826,-76.9329089273291,405820.34000335,136088.87001172,,,4d592455574520b14cb1da67ab3f7576,901621,18S UJ 32367 06637,16290043,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790248
-8579563.25598821,4708193.93316642,37TH STREET NW AND PROSPECT STREET NW,REGULAR,Ward 2,ACTIVE,37TH,STREET,NW,37TH STREET NW,PROSPECT,STREET,NW,PROSPECT STREET NW,38.9058392880406,-77.0715257333533,393796.0899762,137555.94002908,,,f3db928c513ff0812a10f38e71d41040,901812,18S UJ 20377 08367,16277426,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790249
-8579563.25598821,4708193.93316642,37TH STREET NW AND SAINT MARYS PLACE NW,REGULAR,Ward 2,ACTIVE,37TH,STREET,NW,37TH STREET NW,SAINT MARYS,PLACE,NW,SAINT MARYS PLACE NW,38.9058392880406,-77.0715257333533,393796.0899762,137555.94002908,,,f3db928c513ff0812a10f38e71d41040,901812,18S UJ 20377 08367,16277882,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790250
-8579563.25598821,4708193.93316642,PROSPECT STREET NW AND SAINT MARYS PLACE NW,REGULAR,Ward 2,ACTIVE,PROSPECT,STREET,NW,PROSPECT STREET NW,SAINT MARYS,PLACE,NW,SAINT MARYS PLACE NW,38.9058392880406,-77.0715257333533,393796.0899762,137555.94002908,,,f3db928c513ff0812a10f38e71d41040,901812,18S UJ 20377 08367,16285308,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790251
-8579563.25598821,4708193.93316642,PROSPECT STREET NW AND 37TH STREET NW,REGULAR,Ward 2,ACTIVE,PROSPECT,STREET,NW,PROSPECT STREET NW,37TH,STREET,NW,37TH STREET NW,38.9058392880406,-77.0715257333533,393796.0899762,137555.94002908,,,f3db928c513ff0812a10f38e71d41040,901812,18S UJ 20377 08367,16290159,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790252
-8578026.15891164,4710679.50337679,MCGILL TERRACE NW AND 29TH STREET NW,REGULAR,Ward 3,ACTIVE,MCGILL,TERRACE,NW,MCGILL TERRACE NW,29TH,STREET,NW,29TH STREET NW,38.9232125398063,-77.0577177580982,394994.96812131,139483.66713487,,,84c435183740ef27967c80601ab9c9d2,907995,18S UJ 21618 10268,16279739,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790253
-8578135.43440023,4716745.22434166,UTAH AVENUE NW AND 29TH STREET NW,REGULAR,Ward 4,ACTIVE,UTAH,AVENUE,NW,UTAH AVENUE NW,29TH,STREET,NW,29TH STREET NW,38.9655919176018,-77.0586993937495,394912.87000923,144188.21001924,,,2b6d0e01c59b59af339a0dc0c6d2d92c,901898,18S UJ 21639 14974,16276272,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790254
-8578135.43440023,4716745.22434166,29TH STREET NW AND UTAH AVENUE NW,REGULAR,Ward 4,ACTIVE,29TH,STREET,NW,29TH STREET NW,UTAH,AVENUE,NW,UTAH AVENUE NW,38.9655919176018,-77.0586993937495,394912.87000923,144188.21001924,,,2b6d0e01c59b59af339a0dc0c6d2d92c,901898,18S UJ 21639 14974,16282771,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790255
-8563995.91106842,4707121.12322159,49TH STREET NE AND GRANT STREET NE,REGULAR,Ward 7,ACTIVE,49TH,STREET,NE,49TH STREET NE,GRANT,STREET,NE,GRANT STREET NE,38.8983394086458,-76.9316819381154,405926.31011963,136723.18011475,,,34ec467402fda7a1e65f569094f62a0d,913834,18S UJ 32486 07269,16272835,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790256
-8575005.14589702,4708098.67802826,GREEN COURT NW AND MASSACHUSETTS AVENUE NW,ALLEY,Ward 2,ACTIVE,GREEN,COURT,NW,GREEN COURT NW,MASSACHUSETTS,AVENUE,NW,MASSACHUSETTS AVENUE NW,38.9051734020814,-77.030579546252,397347.6044,137480.0351,,,8c83335dcff548ba515f74bea51d6c39,913633,18S UJ 23926 08214,16275838,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790257
-8579356.15088116,4717181.00913253,BROAD BRANCH ROAD NW AND QUESADA STREET NW,REGULAR,,ACTIVE,BROAD BRANCH,ROAD,NW,BROAD BRANCH ROAD NW,QUESADA,STREET,NW,QUESADA STREET NW,38.9686356403808,-77.0696652730659,393962.77999235,144526.76000355,,,8cab8690cc2ee9751c7c5e5f4554e68e,901254,18S UJ 20697 15333,16282232,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790258
-8579356.15088116,4717181.00913253,QUESADA STREET NW AND BROAD BRANCH ROAD NW,REGULAR,,ACTIVE,QUESADA,STREET,NW,QUESADA STREET NW,BROAD BRANCH,ROAD,NW,BROAD BRANCH ROAD NW,38.9686356403808,-77.0696652730659,393962.77999235,144526.76000355,,,8cab8690cc2ee9751c7c5e5f4554e68e,901254,18S UJ 20697 15333,16284100,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790259
-8575448.30951313,4708603.46734373,O STREET NW AND 15TH STREET NW,REGULAR,Ward 2,ACTIVE,O,STREET,NW,O STREET NW,15TH,STREET,NW,15TH STREET NW,38.9087020774732,-77.0345605511651,397002.45001117,137871.87001338,,,af993208260810fc77faea6bb0f9109f,907377,18S UJ 23590 08613,16282464,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790260
-8575448.30951313,4708603.46734373,15TH STREET NW AND O STREET NW,REGULAR,Ward 2,ACTIVE,15TH,STREET,NW,15TH STREET NW,O,STREET,NW,O STREET NW,38.9087020774732,-77.0345605511651,397002.45001117,137871.87001338,,,af993208260810fc77faea6bb0f9109f,907377,18S UJ 23590 08613,16285146,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790261
-8568157.62970796,4700735.8973545,KNOX TERRACE SE AND KNOX STREET SE,REGULAR,Ward 8,ACTIVE,KNOX,TERRACE,SE,KNOX TERRACE SE,KNOX,STREET,SE,KNOX STREET SE,38.8536847431669,-76.9690672835693,402684.96544045,131764.41237571,,,45d8aa5bad8488546b4473b905053181,900635,18S UJ 29137 02382,16275163,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790262
-8568157.62970796,4700735.8973545,KNOX STREET SE AND KNOX TERRACE SE,REGULAR,Ward 8,ACTIVE,KNOX,STREET,SE,KNOX STREET SE,KNOX,TERRACE,SE,KNOX TERRACE SE,38.8536847431669,-76.9690672835693,402684.96544045,131764.41237571,,,45d8aa5bad8488546b4473b905053181,900635,18S UJ 29137 02382,16285983,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790263
-8569782.72398884,4701714.41380086,BANGOR STREET SE AND 16TH STREET SE,REGULAR,Ward 8,ACTIVE,BANGOR,STREET,SE,BANGOR STREET SE,16TH,STREET,SE,16TH STREET SE,38.8605297562207,-76.9836657493881,401417.67999927,132523.93000841,,,59bcf7f283668c7875b07445398ead7f,907777,18S UJ 27887 03169,16288965,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790264
-8581749.60744932,4710655.52542348,FOXHALL CRESCENT NW AND FOXHALL CRESCENT NW,REGULAR,Ward 3,ACTIVE,FOXHALL,CRESCENT,NW,FOXHALL CRESCENT NW,FOXHALL,CRESCENT,NW,FOXHALL CRESCENT NW,38.9230449632451,-77.0911660557729,392094.46005462,139467.42995086,,,df880e6853c2b5d467da54d59311be4c,900996,18S UJ 18718 10316,16273769,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790265
-8579717.04920298,4710583.77279344,WISCONSIN AVENUE NW AND CALVERT STREET NW,REGULAR,Ward 3,ACTIVE,WISCONSIN,AVENUE,NW,WISCONSIN AVENUE NW,CALVERT,STREET,NW,CALVERT STREET NW,38.9225434963346,-77.0729072800866,393677.74005609,139410.3400308,,,ffdec7134c196e0c1c65b0fd3ef41591,903652,18S UJ 20299 10224,16281362,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790266
-8579717.04920298,4710583.77279344,CALVERT STREET NW AND WISCONSIN AVENUE NW,REGULAR,Ward 3,ACTIVE,CALVERT,STREET,NW,CALVERT STREET NW,WISCONSIN,AVENUE,NW,WISCONSIN AVENUE NW,38.9225434963346,-77.0729072800866,393677.74005609,139410.3400308,,,ffdec7134c196e0c1c65b0fd3ef41591,903652,18S UJ 20299 10224,16289420,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790267
-8569073.90782172,4713160.96246995,19TH PLACE NE AND BUNKER HILL ROAD NE,REGULAR,Ward 5,ACTIVE,19TH,PLACE,NE,19TH PLACE NE,BUNKER HILL,ROAD,NE,BUNKER HILL ROAD NE,38.9405528110038,-76.9772983423353,401968.11001578,141407.25001666,,,d9d673eefece9822ef55d3afa193a3e5,903802,18S UJ 28632 12039,16273488,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790268
-8569073.90782172,4713160.96246995,BUNKER HILL ROAD NE AND 19TH PLACE NE,REGULAR,Ward 5,ACTIVE,BUNKER HILL,ROAD,NE,BUNKER HILL ROAD NE,19TH,PLACE,NE,19TH PLACE NE,38.9405528110038,-76.9772983423353,401968.11001578,141407.25001666,,,d9d673eefece9822ef55d3afa193a3e5,903802,18S UJ 28632 12039,16274863,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790269
-8575346.4391598,4706711.99777381,PENNSYLVANIA AVENUE NW AND 15TH STREET NW,REGULAR,Ward 2,ACTIVE,PENNSYLVANIA,AVENUE,NW,PENNSYLVANIA AVENUE NW,15TH,STREET,NW,15TH STREET NW,38.8954790614257,-77.0336454354877,397081.27999524,136403.97913201,,,2dc3ecc59242ba748ed141411dbd5d31,908020,18S UJ 23636 07144,16279375,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790270
-8578990.2246155,4716121.38137161,33RD STREET NW AND BROAD BRANCH ROAD NW,REGULAR,,ACTIVE,33RD,STREET,NW,33RD STREET NW,BROAD BRANCH,ROAD,NW,BROAD BRANCH ROAD NW,38.9612344824712,-77.0663781027835,394247.05000861,143704.95001879,,,a55c1a6c03b15e2472b8bfebb232d95e,902374,18S UJ 20963 14505,16279913,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790271
-8578990.2246155,4716121.38137161,BROAD BRANCH ROAD NW AND 33RD STREET NW,REGULAR,,ACTIVE,BROAD BRANCH,ROAD,NW,BROAD BRANCH ROAD NW,33RD,STREET,NW,33RD STREET NW,38.9612344824712,-77.0663781027835,394247.05000861,143704.95001879,,,a55c1a6c03b15e2472b8bfebb232d95e,902374,18S UJ 20963 14505,16287650,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790272
-8568593.28603348,4710214.09197177,QUEENS CHAPEL ROAD NE AND ADAMS PLACE NE,REGULAR,Ward 5,ACTIVE,QUEENS CHAPEL,ROAD,NE,QUEENS CHAPEL ROAD NE,ADAMS,PLACE,NE,ADAMS PLACE NE,38.9199597997961,-76.9729808459517,402343.09001613,139121.35001454,,,2198ced7833c3445a3fbaa626e853454,907526,18S UJ 28957 09745,16273368,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790273
-8568593.28603348,4710214.09197177,ADAMS PLACE NE AND QUEENS CHAPEL ROAD NE,REGULAR,Ward 5,ACTIVE,ADAMS,PLACE,NE,ADAMS PLACE NE,QUEENS CHAPEL,ROAD,NE,QUEENS CHAPEL ROAD NE,38.9199597997961,-76.9729808459517,402343.09001613,139121.35001454,,,2198ced7833c3445a3fbaa626e853454,907526,18S UJ 28957 09745,16285617,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790274
-8570146.91459312,4701566.65492899,MORRIS ROAD SE AND BRYAN PLACE SE,REGULAR,Ward 8,ACTIVE,MORRIS,ROAD,SE,MORRIS ROAD SE,BRYAN,PLACE,SE,BRYAN PLACE SE,38.8594961815232,-76.9869373281125,401133.75001501,132409.15000831,,,34f6f138a08c9ba2528d6827040b8e77,902429,18S UJ 27600 03061,16284788,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790275
-8570146.91459312,4701566.65492899,BRYAN PLACE SE AND MORRIS ROAD SE,REGULAR,Ward 8,ACTIVE,BRYAN,PLACE,SE,BRYAN PLACE SE,MORRIS,ROAD,SE,MORRIS ROAD SE,38.8594961815232,-76.9869373281125,401133.75001501,132409.15000831,,,34f6f138a08c9ba2528d6827040b8e77,902429,18S UJ 27600 03061,16288399,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790276
-8569096.25014198,4707564.63766384,18TH STREET NE AND I STREET NE,REGULAR,Ward 5,ACTIVE,18TH,STREET,NE,18TH STREET NE,I,STREET,NE,I STREET NE,38.901440057719,-76.9774990493232,401951.77999976,137065.39999663,,,9ceb26ccee75fc45c290bc93989034d5,900294,18S UJ 28520 07698,16277897,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790277
-8569096.25014198,4707564.63766384,I STREET NE AND 18TH STREET NE,REGULAR,Ward 5,ACTIVE,I,STREET,NE,I STREET NE,18TH,STREET,NE,18TH STREET NE,38.901440057719,-76.9774990493232,401951.77999976,137065.39999663,,,9ceb26ccee75fc45c290bc93989034d5,900294,18S UJ 28520 07698,16278607,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790278
-8580178.413782,4711510.32207687,CATHEDRAL AVENUE NW AND 39TH STREET NW,REGULAR,Ward 3,ACTIVE,CATHEDRAL,AVENUE,NW,CATHEDRAL AVENUE NW,39TH,STREET,NW,39TH STREET NW,38.929018719487,-77.0770517867017,393318.94997575,140129.44003147,,,cc6e4dcf3288ff0279ec37017bf6a809,906718,18S UJ 19956 10951,16284058,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790279
-8580178.413782,4711510.32207687,39TH STREET NW AND CATHEDRAL AVENUE NW,REGULAR,Ward 3,ACTIVE,39TH,STREET,NW,39TH STREET NW,CATHEDRAL,AVENUE,NW,CATHEDRAL AVENUE NW,38.929018719487,-77.0770517867017,393318.94997575,140129.44003147,,,cc6e4dcf3288ff0279ec37017bf6a809,906718,18S UJ 19956 10951,16290873,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790280
-8570950.82018849,4703728.66426656,TINGEY CRESCENT SE AND N STREET SE,REGULAR,Ward 8,ACTIVE,TINGEY,CRESCENT,SE,TINGEY CRESCENT SE,N,STREET,SE,N STREET SE,38.8746179605106,-76.9941589321058,400506.85708642,134087.71416986,,,276870af8a8329c27af105d71659c28c,908160,18S UJ 27010 04753,16286079,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790281
-8572253.87010529,4703606.07119609,N PLACE SE AND 1ST STREET SE,REGULAR,Ward 8,ACTIVE,N,PLACE,SE,N PLACE SE,1ST,STREET,SE,1ST STREET SE,38.8737605923674,-77.0058644247638,399491.11001348,133992.53999378,,,63abe714561f32a503e56500a133b001,904624,18S UJ 25993 04680,16290097,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790282
-8578824.86525545,4713425.51407154,INTERNATIONAL DRIVE NW AND INTERNATIONAL PLACE NW,REGULAR,Ward 3,ACTIVE,INTERNATIONAL,DRIVE,NW,INTERNATIONAL DRIVE NW,INTERNATIONAL,PLACE,NW,INTERNATIONAL PLACE NW,38.94240123307,-77.0648926555332,394374.30664873,141614.19606485,,,4642f859d3be2ad93d441bdb4cda5a84,900251,18S UJ 21044 12412,16283134,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9790283
